category,sku,ean,price,primary_image_url,currency,link,time,title,availability,desc
"Home,Mobile Phones,SIM Free Phones,Android,Lollipop 5.1",sku:280864,ean:8806088003719,"SG$614,.99",http://i1.expansys.com/img/b/280864/samsung-galaxy-a8-dual-sim-sm-a8000.jpg,SGD,http://www.expansys.com.sg/samsung-galaxy-a8-dual-sim-sm-a8000-unlocked-lte-16gb-gold-280864/,11:15:19.880000,Samsung GALAXY A8 Dual SIM SM-A8000 ,,
"Home,Mobile Phones,Dual SIM Phones",sku:282145,ean:4712900138528,"SG$274,.99",http://i2.expansys.com/img/b/282145/asus-zenfone-2-laser-dual-sim-ze550kl.jpg,SGD,http://www.expansys.com.sg/asus-zenfone-2-laser-dual-sim-ze550kl-unlocked-lte-16gb-white-282145/,11:15:19.927000,ASUS Zenfone 2 Laser Dual SIM ZE550KL ,,
"Home,Phablets",sku:281852,ean:8806086991872,"SG$914,.99",http://i1.expansys.com/img/b/281852/samsung-galaxy-note5-dual-sim-sm-n9200.jpg,SGD,http://www.expansys.com.sg/samsung-galaxy-note5-dual-sim-sm-n9200-unlocked-lte-32gb-gold-platinum-281852/,11:15:19.995000,Samsung Galaxy Note5 (Dual SIM) SM-N9200 ,,
"Home,Mobile Phones,Dual SIM Phones",sku:278533,ean:8806084984838,"SG$659,.99",http://i1.expansys.com/img/b/278533/lg-g4-dual-sim-h818n.jpg,SGD,http://www.expansys.com.sg/lg-g4-dual-sim-h818n-unlocked-lte-32gb-genuine-leather-sky-blue-278533/,11:15:20.058000,LG G4 Dual-SIM H818N ,,
"Home,Mobile Phones,Dual SIM Phones",sku:278529,ean:8806084984807,"SG$604,.99",http://i2.expansys.com/img/b/278529/lg-g4-dual-sim-h818n.jpg,SGD,http://www.expansys.com.sg/lg-g4-dual-sim-h818n-unlocked-lte-32gb-genuine-leather-black-278529/,11:15:20.212000,LG G4 Dual-SIM H818N ,,
"Home,Mobile Phones,Phone Accessories,Power – AC Adaptors",sku:279406,ean:7311271507093,"SG$38,.99",http://i2.expansys.com/img/b/279406/sony-quick-charger-uch10.jpg,SGD,http://www.expansys.com.sg/sony-quick-charger-uch10-black-279406/,11:15:20.259000,Sony Quick Charger UCH10 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:279396,ean:6925970703192,"SG$109,.99",http://i2.expansys.com/img/b/279396/philips-shq7300-bluetooth-sports-stereo-headset.jpg,SGD,http://www.expansys.com.sg/philips-shq7300-bluetooth-sports-stereo-headset-lime-grey-279396/,11:15:20.312000,Philips SHQ7300 Bluetooth Sports Stereo Headset ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:279395,ean:6925970701044,"SG$81,.99",http://i2.expansys.com/img/b/279395/philips-actionfit-shq4305-sports-neckband-headphones.jpg,SGD,http://www.expansys.com.sg/philips-actionfit-shq4305-sports-neckband-headphones-black-white-279395/,11:15:20.344000,Philips ActionFit SHQ4305 Sports Neckband Headphones ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:279394,,SG$54,http://i1.expansys.com/img/b/279394/philips-actionfit-shq4300-sports-neckband-headphones.jpg,,http://www.expansys.com.sg/philips-actionfit-shq4300-sports-neckband-headphones-lime-grey-279394/,11:15:20.444000,Philips ActionFit SHQ4300 Sports Neckband Headphones ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:279722,,SG$54,http://i1.expansys.com/img/b/279722/philips-actionfit-shq1305ws-sports-headset.jpg,,http://www.expansys.com.sg/philips-actionfit-shq1305ws-sports-headset-with-remote-black-white-279722/,11:15:20.481000,Philips ActionFit SHQ1305WS Sports Headset ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:279494,ean:8806086867009,"SG$62,.99",http://i1.expansys.com/img/b/279494/samsung-book-cover-for-samsung-galaxy-tab-a97.jpg,SGD,http://www.expansys.com.sg/samsung-book-cover-for-samsung-galaxy-tab-a97-white-279494/,11:15:20.544000,Samsung Book Cover for Samsung Galaxy Tab A 9.7 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:276705,ean:8806086900188,"SG$62,.99",http://i2.expansys.com/img/b/276705/samsung-book-cover-for-samsung-galaxy-tab-a97.jpg,SGD,http://www.expansys.com.sg/samsung-book-cover-for-samsung-galaxy-tab-a97-blue-276705/,11:15:20.713000,Samsung Book Cover for Samsung Galaxy Tab A 9.7 ,,
"Home,Tablet PCs & iPads,Tablet Accessories",sku:266734,,SG$21,http://i1.expansys.com/img/b/266734/innerexile-zura-palm-rest-protector-for-macbook-pro-15.jpg,,http://www.expansys.com.sg/innerexile-zura-palm-rest-protector-for-macbook-pro-15-wood-veneer-266734/,11:15:20.760000,"innerexile Zura palm rest protector for Macbook Pro 15"" ",,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:225969,ean:5055887323754,"SG$8,.99",http://i2.expansys.com/img/b/225969/expansys-clear-screen-protector-for-motorola-droid-razr.jpg,SGD,http://www.expansys.com.sg/expansys-clear-screen-protector-for-motorola-droid-razr-225969/,11:15:20.798000,EXPANSYS Clear Screen Protector for Motorola Droid Razr,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:269640,ean:5055887313236,"SG$17,.99",http://i1.expansys.com/img/b/269640/at-screen-guard-for-google-nexus-9.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-google-nexus-9-anti-fingerprint-crystal-clear-269640/,11:15:20.845000,AT Screen Guard for Google Nexus 9 ,,
"Home,Tablet PCs & iPads,Tablet Accessories",sku:266732,ean:4710474911202,"SG$35,.99",http://i1.expansys.com/img/b/266732/innerexile-zura-palm-rest-protector-for-macbook-pro-13.jpg,SGD,http://www.expansys.com.sg/innerexile-zura-palm-rest-protector-for-macbook-pro-13-wood-veneer-266732/,11:15:20.983000,"innerexile Zura palm rest protector for Macbook Pro 13"" ",,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:225921,ean:5055147575275,"SG$1,.82",http://i1.expansys.com/img/b/225921/goki-clear-screen-protector-for-motorola-droid-razr.jpg,SGD,http://www.expansys.com.sg/goki-clear-screen-protector-for-motorola-droid-razr-xt910-225921/,11:15:21.061000,Goki Clear Screen Protector for Motorola Droid Razr ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:278978,ean:646422104720,"SG$70,.76",http://i2.expansys.com/img/b/278978/maroo-executive-leather-sleeve-for-surface-pro-3.jpg,SGD,http://www.expansys.com.sg/maroo-executive-leather-sleeve-for-surface-pro-3-black-278978/,11:15:21.099000,Maroo Executive Leather Sleeve for Surface Pro 3 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:276997,ean:6438158716438,"SG$44,.99",http://i2.expansys.com/img/b/276997/nokia-hoop-by-coloud-headset.jpg,SGD,http://www.expansys.com.sg/nokia-hoop-by-coloud-headset-black-wh-610-276997/,11:15:21.161000,Nokia Hoop by Coloud Headset ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:278153,ean:6438158716483,"SG$44,.99",http://i1.expansys.com/img/b/278153/nokia-hoop-by-coloud-headset.jpg,SGD,http://www.expansys.com.sg/nokia-hoop-by-coloud-headset-bright-orange-wh-610-278153/,11:15:21.199000,Nokia Hoop by Coloud Headset ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:272959,ean:5055887314912,"SG$4,.94",http://i2.expansys.com/img/b/272959/expansys-universal-sleeve-for-nexus-7-2013.jpg,SGD,http://www.expansys.com.sg/expansys-universal-sleeve-for-nexus-7-2013-gray-272959/,11:15:21.384000,EXPANSYS Universal Sleeve for Nexus 7 (2013) ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:268422,ean:7394090713319,"SG$29,.34",http://i1.expansys.com/img/b/268422/krusell-donso-tablet-case-universal-small-679.jpg,SGD,http://www.expansys.com.sg/krusell-donso-tablet-case-universal-small-679-white-268422/,11:15:21.430000,Krusell Donsö Tablet Case Universal Small 6-7.9 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:268420,ean:7394090713302,"SG$29,.34",http://i1.expansys.com/img/b/268420/krusell-donso-tablet-case-universal-small-679.jpg,SGD,http://www.expansys.com.sg/krusell-donso-tablet-case-universal-small-679-black-268420/,11:15:21.484000,Krusell Donsö Tablet Case Universal Small 6-7.9 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Car Kits",sku:266672,ean:4710474911486,"SG$49,.99",http://i1.expansys.com/img/b/266672/innerexile-capsule-42a-dual-ports-car-charger.jpg,SGD,http://www.expansys.com.sg/innerexile-capsule-42a-dual-ports-car-charger-silver-266672/,11:15:21.531000,innerexile Capsule 4.2 A Dual ports car charger ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:279393,,SG$54,http://i1.expansys.com/img/b/279393/philips-actionfit-shq4300-sports-neckband-headphones.jpg,,http://www.expansys.com.sg/philips-actionfit-shq4300-sports-neckband-headphones-orange-white-279393/,11:15:21.580000,Philips ActionFit SHQ4300 Sports Neckband Headphones ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:279392,,SG$72,http://i1.expansys.com/img/b/279392/philips-actionfit-shq3305-sports-earhook-headphones.jpg,,http://www.expansys.com.sg/philips-actionfit-shq3305-sports-earhook-headphones-black-white-279392/,11:15:21.716000,Philips ActionFit SHQ3305 Sports Earhook Headphones ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:278986,ean:646422105239,"SG$88,.49",http://i2.expansys.com/img/b/278986/maroo-executive-kickstand-folio-in-leather-for-surface-3.jpg,SGD,http://www.expansys.com.sg/maroo-executive-kickstand-folio-in-leather-for-surface-3-black-278986/,11:15:21.784000,Maroo Executive Kickstand Folio in Leather for Surface 3 ,,
"Home,Mobile Phones,Phone Accessories,Power – Car & Air Chargers",sku:278934,ean:5060280967818,"SG$17,.99",http://i1.expansys.com/img/b/278934/jcb-duo-car-charger.jpg,SGD,http://www.expansys.com.sg/jcb-duo-car-charger-278934/,11:15:21.963000,JCB Duo Car Charger,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:278493,ean:0811625027118,"SG$88,.99",http://i1.expansys.com/img/b/278493/gumdrop-drop-tech-case-for-lenovo-yoga-tablet-2-10-1.jpg,SGD,http://www.expansys.com.sg/gumdrop-drop-tech-case-for-lenovo-yoga-tablet-2-10-1-black-278493/,11:15:22,"Gumdrop Drop Tech Case for Lenovo Yoga Tablet 2 10.1"" ",,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:278987,ean:646422105246,"SG$70,.76",http://i2.expansys.com/img/b/278987/maroo-woodland-kickstand-folio-for-surface-3.jpg,SGD,http://www.expansys.com.sg/maroo-woodland-kickstand-folio-for-surface-3-blue-278987/,11:15:22.063000,Maroo Woodland Kickstand Folio for Surface 3 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:256717,ean:0670541268124,"SG$3,.49",http://i2.expansys.com/img/b/256717/martin-fields-screen-protector-for-samsung-galaxy-tab-3-8-0.jpg,SGD,http://www.expansys.com.sg/martin-fields-screen-protector-for-samsung-galaxy-tab-3-8-0-single-pack-256717/,11:15:22.116000,Martin Fields Screen Protector for Samsung Galaxy Tab 3 8.0 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:252069,,"SG$1,.82",http://i2.expansys.com/img/b/252069/at-screen-guard-for-samsung-galaxy-tab-3-8-0.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-tab-3-8-0-crystal-clear-252069/,11:15:22.200000,AT Screen Guard  for Samsung Galaxy Tab 3 8.0 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:240920,,"SG$1,.82",http://i1.expansys.com/img/b/240920/martin-fields-screen-protector-for-amazon-kindle-fire-hd-89.jpg,SGD,http://www.expansys.com.sg/martin-fields-screen-protector-for-amazon-kindle-fire-hd-89-single-pack-240920/,11:15:23.417000,Martin Fields Screen Protector for Amazon Kindle Fire HD 8.9 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:252070,,"SG$1,.82",http://i1.expansys.com/img/b/252070/at-screen-guard-for-samsung-galaxy-tab-3.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-tab-3-anti-finger-print-8-252070/,11:15:23.486000,AT Screen Guard for Galaxy Tab 3 8.0 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:229556,ean:0670541262245,"SG$1,.99",http://i2.expansys.com/img/b/229556/martin-fields-screen-protector-for-kindle-wi-fi-6.jpg,SGD,http://www.expansys.com.sg/martin-fields-screen-protector-for-kindle-wi-fi-6-single-pack-229556/,11:15:23.533000,Martin Fields Screen Protector for Kindle Wi-Fi 6 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:251736,ean:5055887307990,"SG$1,.82",http://i2.expansys.com/img/b/251736/at-screen-guard-for-samsung-galaxy-tab-3-10-1.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-tab-3-10-1-anti-fingerprint-251736/,11:15:23.864000,AT Screen Guard  for Galaxy Tab 3 10.1 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:251735,,"SG$1,.82",http://i2.expansys.com/img/b/251735/at-screen-guard-for-samsung-galaxy-tab-3-10-1.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-tab-3-10-1-crystal-clear-251735/,11:15:24.465000,AT Screen Guard  for Samsung Galaxy Tab 3 10.1 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:257460,,"SG$1,.99",http://i1.expansys.com/img/b/257460/at-screen-guard-for-galaxy-s4.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-galaxy-s4-oleophobic-screen-protector-257460/,11:15:24.587000,AT Ultra Oleophobic Screen Protector ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:216573,,"SG$7,.49",http://i1.expansys.com/img/b/216573/motorola-xoom-protective-gel-case.jpg,SGD,http://www.expansys.com.sg/motorola-xoom-protective-gel-case-pink-216573/,11:15:24.650000,Motorola XOOM Protective Gel Case ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:226632,ean:0670541260807,"SG$1,.82",http://i1.expansys.com/img/b/226632/martin-fields-screen-protector-for-kindle-fire.jpg,SGD,http://www.expansys.com.sg/martin-fields-screen-protector-for-kindle-fire-single-pack-226632/,11:15:24.686000,Martin Fields Screen Protector for Kindle Fire ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:233952,ean:0670541264003,"SG$2,.45",http://i1.expansys.com/img/b/233952/martin-fields-screen-protector-for-samsung-galaxy-tab-2-10-1.jpg,SGD,http://www.expansys.com.sg/martin-fields-screen-protector-for-samsung-galaxy-tab-2-10-1-single-pack-233952/,11:15:24.734000,Martin Fields Screen Protector for Samsung Galaxy Tab 2 10.1 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:279391,,SG$72,http://i1.expansys.com/img/b/279391/philips-actionfit-shq3305-sports-earhook-headphones.jpg,,http://www.expansys.com.sg/philips-actionfit-shq3305-sports-earhook-headphones-orange-white-279391/,11:15:24.787000,Philips ActionFit SHQ3305 Sports Earhook Headphones ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:266730,ean:4710474911318,"SG$49,.46",http://i1.expansys.com/img/b/266730/innerexile-zamothrace-z-design-smart-case-for-apple-ipad-air.jpg,SGD,http://www.expansys.com.sg/innerexile-zamothrace-z-design-smart-case-for-apple-ipad-air-white-266730/,11:15:25.018000,innerexile Zamothrace Z-design smart case for Apple iPad Air ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:260174,ean:4894222033283,"SG$3,.99",http://i1.expansys.com/img/b/260174/momax-flip-cover-for-galaxy-tabpro-10-1.jpg,SGD,http://www.expansys.com.sg/momax-flip-cover-for-galaxy-tabpro-10-1-blue-260174/,11:15:25.366000,Momax Flip Cover for Galaxy TabPro 10.1 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:257761,,"SG$1,.99",http://i1.expansys.com/img/b/257761/at-screen-guard-for-galaxy-golden.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-galaxy-golden-anti-fingerprint-crystal-clear-257761/,11:15:25.404000,AT Screen Guard for Galaxy Golden ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:260176,ean:4894222033290,"SG$3,.99",http://i2.expansys.com/img/b/260176/momax-flip-cover-for-galaxy-tabpro-10-1.jpg,SGD,http://www.expansys.com.sg/momax-flip-cover-for-galaxy-tabpro-10-1-pink-260176/,11:15:25.619000,Momax Flip Cover for Galaxy TabPro 10.1 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:266729,ean:4710474911301,"SG$49,.46",http://i2.expansys.com/img/b/266729/innerexile-zamothrace-z-design-smart-case-for-apple-ipad-air.jpg,SGD,http://www.expansys.com.sg/innerexile-zamothrace-z-design-smart-case-for-apple-ipad-air-black-266729/,11:15:25.651000,innerexile Zamothrace Z-design smart case for Apple iPad Air ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:226869,,"SG$1,.83",http://i2.expansys.com/img/b/226869/ainol-novo-8-advanced-screen-protector.jpg,SGD,http://www.expansys.com.sg/ainol-novo-8-advanced-screen-protector-226869/,11:15:25.735000,Ainol Novo 8 Advanced Screen Protector,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:257459,,"SG$1,.99",http://i2.expansys.com/img/b/257459/at-screen-guard-for-galaxy-s3.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-galaxy-s3-oleophobic-screen-protector-257459/,11:15:25.786000,AT Ultra Oleophobic Screen Protector ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:257456,,"SG$1,.99",http://i2.expansys.com/img/b/257456/at-screen-guard-for-galaxy-mega-6-3.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-galaxy-mega-6-3-oleophobic-screen-protector-257456/,11:15:25.835000,AT Ultra Oleophobic Screen Protector ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:257463,,"SG$1,.99",http://i1.expansys.com/img/b/257463/at-screen-guard-for-xperia-z.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-xperia-z-oleophobic-screen-protector-257463/,11:15:25.889000,AT Ultra Oleophobic Screen Protector ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:252405,,"SG$1,.82",http://i2.expansys.com/img/b/252405/at-screen-guard-for-asus-memo-pad-fhd.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-asus-memo-pad-fhd-crystal-clear-10-252405/,11:15:26.120000,AT Screen Guard  for ASUS Memo Pad FHD 10 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:252291,,"SG$1,.82",http://i1.expansys.com/img/b/252291/at-screen-guard-for-asus-memo-pad-hd7.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-asus-memo-pad-hd7-anti-fingerprint-crystal-clear-252291/,11:15:26.167000,AT Screen Guard  for ASUS Memo Pad HD7 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:251394,,"SG$1,.82",http://i1.expansys.com/img/b/251394/at-screen-guard-for-sony-xperia-tablet-z.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-tablet-z-crystal-clear-251394/,11:15:26.305000,AT Screen Guard  for Sony Xperia Tablet Z ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Screen Protectors",sku:204787,,"SG$1,.82",http://i2.expansys.com/img/b/204787/uni-high-engineering-screen-protector-for-dell-streak.jpg,SGD,http://www.expansys.com.sg/uni-high-engineering-screen-protector-for-dell-streak-204787/,11:15:26.436000,EXPANSYS Screen Protector for Dell Streak,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:256589,ean:4715104291273,"SG$63,.45",http://i2.expansys.com/img/b/256589/hoomia-micro-metal-in-ear-headset.jpg,SGD,http://www.expansys.com.sg/hoomia-micro-metal-in-ear-headset-white-for-smartphones-tablets-256589/,11:15:26.505000,hoomia S1 Micro-Metal In-Ear Headset ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:256588,ean:4715104291273,"SG$63,.45",http://i2.expansys.com/img/b/256588/hoomia-micro-metal-in-ear-headset.jpg,SGD,http://www.expansys.com.sg/hoomia-micro-metal-in-ear-headset-black-for-smartphones-tablets-256588/,11:15:26.590000,hoomia S1 Micro-Metal In-Ear Headset ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers",sku:256590,ean:4715104291273,"SG$63,.45",http://i1.expansys.com/img/b/256590/hoomia-micro-metal-in-ear-headset.jpg,SGD,http://www.expansys.com.sg/hoomia-micro-metal-in-ear-headset-red-for-smartphones-tablets-256590/,11:15:26.637000,hoomia S1 Micro-Metal In-Ear Headset ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:278988,ean:646422105260,"SG$79,.61",http://i2.expansys.com/img/b/278988/maroo-tactical-kickstand-folio-grip-stop-for-surface-3.jpg,SGD,http://www.expansys.com.sg/maroo-tactical-kickstand-folio-grip-stop-for-surface-3-black-278988/,11:15:26.852000,Maroo Tactical Kickstand Folio Grip Stop for Surface 3 ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:278990,ean:646422105277,"SG$70,.76",http://i1.expansys.com/img/b/278990/maroo-executive-sleeve-in-leather-for-surface-3.jpg,SGD,http://www.expansys.com.sg/maroo-executive-sleeve-in-leather-for-surface-3-black-278990/,11:15:26.921000,Maroo Executive Sleeve in Leather for Surface 3 ,,
